order_id,user_id,order_date,food_id,food_price,drink_id,drink_price,food_quantity,drink_quantity,total_purchase_amount,age,gender
11573,506,2024-06-11 09:15:01,3,20000,4,6500,10,5,232500,1999,female
11574,506,2024-06-12 15:40:01,9,27000,6,7500,4,8,168000,1999,female
11575,506,2024-06-22 01:48:01,6,25000,13,11000,7,7,252000,1999,female
11576,506,2024-06-24 16:58:01,3,20000,14,11500,4,3,114500,1999,female
11577,507,2023-01-01 08:21:24,2,21000,5,7000,12,11,329000,1994,male
11578,507,2023-01-31 19:00:24,3,20000,4,6500,14,1,286500,1994,male
11579,507,2023-02-18 15:24:24,1,23000,7,8000,7,11,249000,1994,male
11580,507,2023-03-12 10:10:24,8,26000,7,8000,6,11,244000,1994,male
11581,507,2023-03-30 10:00:24,14,32000,8,8500,8,9,332500,1994,male
11582,507,2023-04-14 19:03:24,3,20000,10,9500,6,11,224500,1994,male
11583,507,2023-05-10 18:36:24,13,31000,6,7500,1,12,121000,1994,male
11584,507,2023-06-04 00:14:24,12,30000,10,9500,3,8,166000,1994,male
11585,507,2023-06-16 10:35:24,11,29000,12,10500,7,10,308000,1994,male
11586,507,2023-06-27 22:45:24,14,32000,1,5000,2,8,104000,1994,male
11587,507,2023-07-03 14:05:24,7,24000,1,5000,12,4,308000,1994,male
11588,507,2023-07-30 11:19:24,9,27000,6,7500,12,9,391500,1994,male
11589,507,2023-08-02 23:32:24,14,32000,7,8000,7,2,240000,1994,male
11590,507,2023-08-15 23:45:24,7,24000,7,8000,2,9,120000,1994,male
11591,507,2023-08-25 15:35:24,1,23000,11,10000,10,14,370000,1994,male
11592,507,2023-09-02 15:30:24,1,23000,14,11500,6,7,218500,1994,male
11593,507,2023-09-24 19:36:24,14,32000,5,7000,6,6,234000,1994,male
11594,507,2023-09-26 23:22:24,8,26000,10,9500,8,5,255500,1994,male
11595,507,2023-10-20 07:43:24,13,31000,4,6500,10,7,355500,1994,male
11596,507,2023-10-23 06:30:24,1,23000,1,5000,5,10,165000,1994,male
11597,507,2023-11-10 12:44:24,8,26000,5,7000,5,11,207000,1994,male
11598,507,2023-11-13 18:02:24,4,23000,11,10000,4,5,142000,1994,male
11599,507,2023-11-22 06:20:24,13,31000,9,9000,6,9,267000,1994,male
11600,507,2023-12-21 19:33:24,12,30000,8,8500,12,5,402500,1994,male
11601,507,2024-01-02 21:05:24,7,24000,8,8500,4,9,172500,1994,male
11602,507,2024-01-10 23:21:24,8,26000,1,5000,11,4,306000,1994,male
11603,507,2024-02-10 01:37:24,7,24000,13,11000,11,6,330000,1994,male
11604,507,2024-03-07 08:13:24,1,23000,12,10500,9,10,312000,1994,male
11605,507,2024-03-26 08:51:24,6,25000,4,6500,12,9,358500,1994,male
11606,507,2024-04-25 07:01:24,3,20000,5,7000,14,8,336000,1994,male
11607,507,2024-05-18 08:24:24,12,30000,4,6500,7,8,262000,1994,male
11608,507,2024-06-15 20:44:24,6,25000,2,5500,6,3,166500,1994,male
11609,508,2023-04-16 06:19:20,7,24000,3,6000,6,9,198000,1996,female
11610,508,2023-04-26 07:58:20,13,31000,8,8500,8,7,307500,1996,female
11611,508,2023-05-17 19:02:20,9,27000,6,7500,8,6,261000,1996,female
11612,508,2023-06-16 14:29:20,14,32000,13,11000,6,12,324000,1996,female
11613,508,2023-07-14 04:16:20,11,29000,14,11500,10,6,359000,1996,female
11614,508,2023-07-28 05:00:20,13,31000,11,10000,7,9,307000,1996,female
11615,508,2023-08-18 17:36:20,11,29000,8,8500,5,6,196000,1996,female
11616,508,2023-08-19 22:18:20,6,25000,2,5500,8,9,249500,1996,female
11617,508,2023-09-06 13:05:20,6,25000,9,9000,10,9,331000,1996,female
11618,508,2023-09-29 12:47:20,13,31000,6,7500,5,10,230000,1996,female
11619,508,2023-10-12 07:16:20,4,23000,7,8000,9,3,231000,1996,female
11620,508,2023-10-26 09:10:20,3,20000,10,9500,5,6,157000,1996,female
11621,508,2023-11-18 10:28:20,7,24000,9,9000,5,7,183000,1996,female
11622,508,2023-11-29 16:15:20,3,20000,6,7500,7,5,177500,1996,female
11623,508,2023-12-26 18:17:20,1,23000,5,7000,10,8,286000,1996,female
11624,508,2023-12-30 08:10:20,7,24000,12,10500,6,6,207000,1996,female
11625,508,2024-01-15 03:49:20,4,23000,13,11000,7,5,216000,1996,female
11626,508,2024-01-17 10:06:20,11,29000,12,10500,4,9,210500,1996,female
11627,508,2024-01-22 14:18:20,4,23000,13,11000,12,9,375000,1996,female
11628,508,2024-01-28 06:48:20,1,23000,2,5500,8,9,233500,1996,female
11629,508,2024-02-19 20:33:20,4,23000,4,6500,7,7,206500,1996,female
11630,508,2024-03-03 23:13:20,9,27000,12,10500,6,3,193500,1996,female
11631,508,2024-03-08 14:27:20,3,20000,14,11500,13,6,329000,1996,female
11632,508,2024-03-31 06:27:20,5,22000,2,5500,6,9,181500,1996,female
11633,508,2024-04-28 19:31:20,13,31000,7,8000,7,10,297000,1996,female
11634,508,2024-05-25 00:04:20,12,30000,7,8000,14,5,460000,1996,female
11635,508,2024-06-05 19:28:20,5,22000,4,6500,11,1,248500,1996,female
11636,508,2024-06-10 12:48:20,3,20000,8,8500,10,7,259500,1996,female
11637,508,2024-07-05 13:01:20,7,24000,2,5500,4,7,134500,1996,female
11638,509,2023-06-16 16:40:20,1,23000,11,10000,14,3,352000,1992,female
11639,509,2023-07-11 21:46:20,7,24000,4,6500,9,8,268000,1992,female
11640,509,2023-07-21 07:43:20,7,24000,7,8000,7,5,208000,1992,female
11641,509,2023-08-14 05:26:20,4,23000,12,10500,7,9,255500,1992,female
11642,509,2023-08-22 12:09:20,2,21000,1,5000,3,5,88000,1992,female
11643,509,2023-09-13 23:13:20,13,31000,7,8000,9,11,367000,1992,female
11644,509,2023-09-24 05:46:20,6,25000,6,7500,9,7,277500,1992,female
11645,509,2023-10-15 22:21:20,9,27000,10,9500,10,13,393500,1992,female
11646,509,2023-10-18 07:38:20,14,32000,3,6000,4,8,176000,1992,female
11647,509,2023-10-21 00:27:20,8,26000,3,6000,5,5,160000,1992,female
11648,509,2023-10-24 08:41:20,11,29000,4,6500,6,12,252000,1992,female
11649,509,2023-11-18 05:32:20,6,25000,10,9500,7,11,279500,1992,female
11650,509,2023-12-13 10:15:20,6,25000,1,5000,8,9,245000,1992,female
11651,509,2023-12-28 10:17:20,14,32000,7,8000,11,4,384000,1992,female
11652,509,2024-01-23 23:32:20,14,32000,2,5500,3,6,129000,1992,female
11653,509,2024-01-25 14:01:20,4,23000,9,9000,14,9,403000,1992,female
11654,509,2024-01-29 22:11:20,11,29000,1,5000,9,4,281000,1992,female
11655,509,2024-02-20 23:29:20,6,25000,13,11000,4,4,144000,1992,female
11656,509,2024-03-01 18:40:20,8,26000,9,9000,6,9,237000,1992,female
11657,509,2024-03-05 18:00:20,5,22000,5,7000,4,6,130000,1992,female
11658,509,2024-03-17 13:58:20,4,23000,13,11000,12,12,408000,1992,female
11659,509,2024-03-29 06:56:20,4,23000,10,9500,7,5,208500,1992,female
11660,509,2024-04-22 10:31:20,14,32000,11,10000,6,7,262000,1992,female
11661,509,2024-04-26 09:18:20,7,24000,9,9000,8,10,282000,1992,female
11662,509,2024-05-13 17:25:20,12,30000,2,5500,5,6,183000,1992,female
11663,509,2024-06-08 06:17:20,8,26000,1,5000,14,4,384000,1992,female
11664,509,2024-06-12 09:43:20,12,30000,11,10000,4,5,170000,1992,female
11665,509,2024-06-21 11:32:20,10,28000,13,11000,6,7,245000,1992,female
11666,510,2024-02-28 00:56:36,12,30000,14,11500,9,7,350500,1997,female
11667,510,2024-03-25 02:32:36,8,26000,5,7000,11,7,335000,1997,female
11668,510,2024-04-01 10:19:36,5,22000,2,5500,8,11,236500,1997,female
11669,510,2024-04-11 20:04:36,14,32000,9,9000,7,11,323000,1997,female
11670,510,2024-04-14 06:13:36,1,23000,9,9000,9,1,216000,1997,female
11671,510,2024-05-08 04:29:36,9,27000,8,8500,9,12,345000,1997,female
11672,510,2024-05-10 18:02:36,12,30000,5,7000,6,9,243000,1997,female
11673,510,2024-06-09 14:02:36,4,23000,10,9500,7,7,227500,1997,female
11674,510,2024-07-06 10:19:36,8,26000,5,7000,8,7,257000,1997,female
11675,511,2023-05-21 07:40:41,14,32000,10,9500,12,5,431500,2000,male
11676,511,2023-06-13 00:00:41,2,21000,1,5000,9,9,234000,2000,male
11677,511,2023-07-07 22:46:41,1,23000,11,10000,9,6,267000,2000,male
11678,511,2023-08-02 10:01:41,7,24000,9,9000,6,9,225000,2000,male
11679,511,2023-08-17 12:41:41,4,23000,13,11000,6,11,259000,2000,male
11680,511,2023-09-14 06:02:41,6,25000,14,11500,9,5,282500,2000,male
11681,511,2023-10-09 20:34:41,4,23000,5,7000,2,6,88000,2000,male
11682,511,2023-10-15 17:09:41,5,22000,11,10000,4,12,208000,2000,male
11683,511,2023-11-08 23:08:41,1,23000,10,9500,9,6,264000,2000,male
11684,511,2023-11-26 15:40:41,14,32000,12,10500,7,6,287000,2000,male
11685,511,2023-12-10 05:53:41,5,22000,12,10500,2,7,117500,2000,male
11686,511,2024-01-05 04:43:41,14,32000,13,11000,9,10,398000,2000,male
11687,511,2024-01-18 15:10:41,4,23000,6,7500,5,9,182500,2000,male
11688,511,2024-02-16 12:30:41,14,32000,9,9000,3,11,195000,2000,male
11689,511,2024-03-09 21:58:41,10,28000,10,9500,4,5,159500,2000,male
11690,511,2024-03-12 03:10:41,13,31000,3,6000,5,12,227000,2000,male
11691,511,2024-03-23 09:37:41,3,20000,14,11500,5,3,134500,2000,male
11692,511,2024-04-05 19:31:41,4,23000,12,10500,8,9,278500,2000,male
11693,511,2024-05-04 21:09:41,14,32000,11,10000,7,5,274000,2000,male
11694,511,2024-05-27 23:07:41,9,27000,12,10500,11,9,391500,2000,male
11695,511,2024-06-14 02:58:41,9,27000,1,5000,6,6,192000,2000,male
11696,511,2024-06-27 00:58:41,6,25000,1,5000,2,5,75000,2000,male
11697,512,2022-07-24 14:49:35,2,21000,10,9500,7,9,232500,1988,female
11698,512,2022-08-05 02:19:35,13,31000,5,7000,5,5,190000,1988,female
11699,512,2022-08-30 21:18:35,13,31000,4,6500,6,4,212000,1988,female
11700,512,2022-09-11 23:59:35,10,28000,5,7000,13,4,392000,1988,female
11701,512,2022-09-21 06:23:35,4,23000,3,6000,7,3,179000,1988,female
11702,512,2022-09-24 16:41:35,13,31000,3,6000,3,4,117000,1988,female
11703,512,2022-10-04 01:53:35,7,24000,6,7500,9,7,268500,1988,female
11704,512,2022-10-20 16:47:35,14,32000,1,5000,4,7,163000,1988,female
11705,512,2022-11-03 03:12:35,4,23000,9,9000,8,5,229000,1988,female
11706,512,2022-11-30 17:59:35,13,31000,6,7500,8,6,293000,1988,female
11707,512,2022-12-16 10:38:35,14,32000,1,5000,3,6,126000,1988,female
11708,512,2022-12-19 10:01:35,12,30000,12,10500,8,7,313500,1988,female
11709,512,2022-12-29 19:06:35,12,30000,9,9000,8,9,321000,1988,female
11710,512,2023-01-09 13:11:35,9,27000,4,6500,4,8,160000,1988,female
11711,512,2023-02-04 16:24:35,5,22000,10,9500,11,8,318000,1988,female
11712,512,2023-02-17 15:27:35,12,30000,3,6000,6,4,204000,1988,female
11713,512,2023-02-26 05:25:35,4,23000,3,6000,7,3,179000,1988,female
11714,512,2023-03-05 11:39:35,4,23000,11,10000,8,7,254000,1988,female
11715,512,2023-03-19 12:11:35,4,23000,2,5500,6,4,160000,1988,female
11716,512,2023-03-29 12:54:35,2,21000,12,10500,4,8,168000,1988,female
11717,512,2023-04-07 10:12:35,1,23000,2,5500,4,6,125000,1988,female
11718,512,2023-05-04 11:12:35,13,31000,3,6000,11,10,401000,1988,female
11719,512,2023-05-08 12:18:35,4,23000,1,5000,4,3,107000,1988,female
11720,512,2023-05-09 18:14:35,8,26000,2,5500,8,6,241000,1988,female
11721,512,2023-05-12 23:23:35,7,24000,4,6500,9,5,248500,1988,female
11722,512,2023-05-27 04:04:35,7,24000,9,9000,6,10,234000,1988,female
11723,512,2023-06-13 03:54:35,13,31000,10,9500,4,9,209500,1988,female
11724,512,2023-07-11 16:51:35,12,30000,12,10500,8,4,282000,1988,female
11725,512,2023-08-04 09:47:35,3,20000,6,7500,3,7,112500,1988,female
11726,512,2023-08-26 03:19:35,2,21000,5,7000,11,10,301000,1988,female
11727,512,2023-09-09 05:58:35,8,26000,9,9000,4,7,167000,1988,female
11728,512,2023-09-17 19:03:35,11,29000,7,8000,7,9,275000,1988,female
11729,512,2023-10-10 13:40:35,14,32000,11,10000,11,6,412000,1988,female
11730,512,2023-11-07 04:31:35,2,21000,10,9500,9,4,227000,1988,female
11731,512,2023-11-28 06:36:35,13,31000,2,5500,11,7,379500,1988,female
11732,512,2023-12-08 20:55:35,5,22000,7,8000,8,5,216000,1988,female
11733,512,2023-12-16 05:06:35,1,23000,12,10500,5,8,199000,1988,female
11734,512,2024-01-03 23:59:35,13,31000,7,8000,7,2,233000,1988,female
11735,512,2024-01-19 07:13:35,7,24000,11,10000,8,8,272000,1988,female
11736,512,2024-01-24 06:49:35,14,32000,2,5500,11,8,396000,1988,female
11737,512,2024-02-19 19:58:35,14,32000,13,11000,9,2,310000,1988,female
11738,512,2024-02-25 16:14:35,6,25000,7,8000,10,8,314000,1988,female
11739,512,2024-03-02 15:02:35,1,23000,7,8000,8,7,240000,1988,female
11740,512,2024-03-21 23:39:35,8,26000,7,8000,12,3,336000,1988,female
11741,512,2024-04-04 15:55:35,7,24000,5,7000,14,7,385000,1988,female
11742,512,2024-04-21 15:58:35,12,30000,13,11000,6,7,257000,1988,female
11743,512,2024-05-06 06:58:35,4,23000,2,5500,8,7,222500,1988,female
11744,512,2024-06-04 03:14:35,10,28000,14,11500,4,7,192500,1988,female
11745,512,2024-06-24 05:28:35,1,23000,3,6000,7,9,215000,1988,female
11746,512,2024-07-03 08:16:35,13,31000,2,5500,8,9,297500,1988,female
11747,513,2023-07-28 10:57:46,14,32000,1,5000,4,5,153000,1999,male
11748,513,2023-08-06 13:55:46,11,29000,5,7000,10,10,360000,1999,male
11749,513,2023-08-11 15:42:46,8,26000,2,5500,9,10,289000,1999,male
11750,513,2023-09-02 19:52:46,6,25000,7,8000,4,10,180000,1999,male
11751,513,2023-09-19 08:22:46,14,32000,4,6500,8,10,321000,1999,male
11752,513,2023-10-11 15:30:46,2,21000,12,10500,7,7,220500,1999,male
11753,513,2023-10-22 18:52:46,1,23000,3,6000,7,5,191000,1999,male
11754,513,2023-10-30 12:00:46,11,29000,12,10500,9,7,334500,1999,male
11755,513,2023-11-02 15:02:46,7,24000,10,9500,7,3,196500,1999,male
11756,513,2023-12-02 06:20:46,8,26000,6,7500,6,8,216000,1999,male
11757,513,2023-12-08 13:16:46,12,30000,14,11500,7,13,359500,1999,male
11758,513,2023-12-18 18:16:46,9,27000,2,5500,9,5,270500,1999,male
11759,513,2023-12-21 22:33:46,11,29000,4,6500,8,10,297000,1999,male
11760,513,2024-01-17 01:54:46,9,27000,12,10500,5,9,229500,1999,male
11761,513,2024-02-05 12:23:46,2,21000,6,7500,8,10,243000,1999,male
11762,513,2024-02-10 17:02:46,9,27000,3,6000,7,11,255000,1999,male
11763,513,2024-02-28 16:51:46,7,24000,3,6000,10,9,294000,1999,male
11764,513,2024-03-26 13:29:46,1,23000,11,10000,4,1,102000,1999,male
11765,513,2024-04-08 07:15:46,12,30000,14,11500,5,13,299500,1999,male
11766,513,2024-04-19 21:54:46,3,20000,14,11500,8,5,217500,1999,male
11767,513,2024-04-24 21:30:46,1,23000,9,9000,7,4,197000,1999,male
11768,513,2024-05-19 23:13:46,11,29000,13,11000,5,4,189000,1999,male
11769,513,2024-06-01 03:40:46,1,23000,3,6000,7,6,197000,1999,male
11770,513,2024-06-22 20:45:46,10,28000,4,6500,3,5,116500,1999,male
11771,513,2024-07-04 08:40:46,8,26000,2,5500,4,6,137000,1999,male
11772,514,2022-08-28 14:03:14,9,27000,5,7000,2,10,124000,1990,female
11773,514,2022-09-17 14:24:14,8,26000,12,10500,6,14,303000,1990,female
11774,514,2022-10-15 18:03:14,7,24000,1,5000,7,11,223000,1990,female
11775,514,2022-11-06 07:18:14,11,29000,7,8000,7,7,259000,1990,female
11776,514,2022-11-30 06:45:14,1,23000,5,7000,6,7,187000,1990,female
11777,514,2022-12-04 19:34:14,9,27000,13,11000,1,10,137000,1990,female
11778,514,2023-01-03 15:54:14,1,23000,12,10500,5,11,230500,1990,female
11779,514,2023-01-25 16:49:14,12,30000,9,9000,13,9,471000,1990,female
11780,514,2023-02-18 14:56:14,10,28000,11,10000,10,7,350000,1990,female
11781,514,2023-03-14 01:31:14,5,22000,3,6000,7,7,196000,1990,female
11782,514,2023-03-25 04:36:14,8,26000,10,9500,4,7,170500,1990,female
11783,514,2023-04-24 00:57:14,9,27000,6,7500,11,10,372000,1990,female
11784,514,2023-05-18 17:10:14,9,27000,7,8000,3,8,145000,1990,female
11785,514,2023-06-12 22:49:14,3,20000,1,5000,14,6,310000,1990,female
11786,514,2023-06-25 06:20:14,6,25000,3,6000,8,9,254000,1990,female
11787,514,2023-07-09 20:29:14,11,29000,10,9500,8,4,270000,1990,female
11788,514,2023-08-01 18:50:14,4,23000,4,6500,9,3,226500,1990,female
11789,514,2023-08-25 07:30:14,11,29000,10,9500,4,5,163500,1990,female
11790,514,2023-09-20 01:27:14,8,26000,12,10500,7,9,276500,1990,female
11791,514,2023-10-08 17:18:14,4,23000,12,10500,5,6,178000,1990,female
11792,514,2023-10-31 21:55:14,12,30000,11,10000,9,8,350000,1990,female
11793,514,2023-11-29 20:20:14,9,27000,2,5500,5,12,201000,1990,female
11794,514,2023-12-14 12:30:14,14,32000,13,11000,8,9,355000,1990,female
11795,514,2024-01-01 11:14:14,14,32000,8,8500,9,11,381500,1990,female
11796,514,2024-01-03 21:18:14,7,24000,2,5500,7,13,239500,1990,female
11797,514,2024-01-19 07:07:14,2,21000,12,10500,8,9,262500,1990,female
11798,514,2024-02-16 19:35:14,6,25000,9,9000,4,5,145000,1990,female
11799,514,2024-02-22 21:49:14,8,26000,5,7000,7,5,217000,1990,female
11800,514,2024-03-07 07:25:14,7,24000,8,8500,9,7,275500,1990,female
11801,514,2024-03-29 10:51:14,13,31000,1,5000,5,11,210000,1990,female
11802,514,2024-04-11 21:25:14,1,23000,12,10500,5,7,188500,1990,female
11803,514,2024-04-30 12:53:14,2,21000,3,6000,4,8,132000,1990,female
11804,514,2024-05-17 13:49:14,1,23000,4,6500,9,8,259000,1990,female
11805,514,2024-05-24 19:19:14,11,29000,10,9500,5,8,221000,1990,female
11806,514,2024-06-18 17:26:14,9,27000,7,8000,6,4,194000,1990,female
11807,514,2024-06-24 07:35:14,2,21000,8,8500,7,1,155500,1990,female
11808,515,2023-09-15 13:11:50,9,27000,3,6000,8,7,258000,1993,female
11809,515,2023-10-06 20:03:50,8,26000,5,7000,11,3,307000,1993,female
11810,515,2023-11-06 16:11:50,11,29000,1,5000,12,2,358000,1993,female
11811,515,2023-11-11 14:32:50,12,30000,6,7500,8,7,292500,1993,female
11812,515,2023-11-13 03:57:50,5,22000,1,5000,9,6,228000,1993,female
11813,515,2023-11-14 19:20:50,1,23000,11,10000,11,10,353000,1993,female
11814,515,2023-11-19 13:53:50,5,22000,10,9500,11,8,318000,1993,female
11815,515,2023-11-28 02:54:50,1,23000,3,6000,8,4,208000,1993,female
11816,515,2023-12-05 15:17:50,1,23000,14,11500,9,8,299000,1993,female
11817,515,2023-12-10 06:58:50,4,23000,13,11000,2,4,90000,1993,female
11818,515,2024-01-08 15:29:50,5,22000,14,11500,7,8,246000,1993,female
11819,515,2024-01-24 13:46:50,4,23000,13,11000,10,5,285000,1993,female
11820,515,2024-02-21 12:05:50,4,23000,13,11000,6,11,259000,1993,female
11821,515,2024-03-18 14:58:50,11,29000,12,10500,10,6,353000,1993,female
11822,515,2024-04-16 16:55:50,3,20000,3,6000,5,11,166000,1993,female
11823,515,2024-04-22 11:09:50,3,20000,1,5000,10,4,220000,1993,female
11824,515,2024-05-20 09:46:50,1,23000,2,5500,9,10,262000,1993,female
11825,515,2024-06-15 15:59:50,8,26000,13,11000,7,5,237000,1993,female
11826,515,2024-06-24 05:57:50,6,25000,2,5500,7,8,219000,1993,female
11827,515,2024-06-25 15:40:50,4,23000,11,10000,7,6,221000,1993,female
11828,515,2024-06-28 03:24:50,2,21000,3,6000,5,8,153000,1993,female
11829,515,2024-07-04 21:24:50,8,26000,9,9000,6,7,219000,1993,female
11830,515,2024-07-06 15:44:50,3,20000,12,10500,3,7,133500,1993,female
11831,515,2024-07-07 23:56:50,7,24000,7,8000,5,9,192000,1993,female
11832,516,2024-02-06 03:43:24,2,21000,8,8500,8,10,253000,2001,male
11833,516,2024-03-01 16:25:24,4,23000,4,6500,6,6,177000,2001,male
11834,516,2024-03-15 22:08:24,10,28000,13,11000,12,8,424000,2001,male
11835,516,2024-04-02 23:31:24,2,21000,14,11500,8,5,225500,2001,male
11836,516,2024-04-21 09:22:24,7,24000,4,6500,5,9,178500,2001,male
11837,516,2024-05-10 22:14:24,11,29000,6,7500,4,13,213500,2001,male
11838,516,2024-05-31 18:00:24,8,26000,8,8500,13,6,389000,2001,male
11839,516,2024-06-25 14:55:24,12,30000,2,5500,8,5,267500,2001,male
11840,516,2024-07-04 08:36:24,4,23000,8,8500,5,11,208500,2001,male
11841,517,2023-06-12 19:07:38,12,30000,3,6000,12,10,420000,1995,male
11842,517,2023-07-02 02:16:38,7,24000,14,11500,8,9,295500,1995,male
11843,517,2023-07-19 07:35:38,13,31000,7,8000,5,9,227000,1995,male
11844,517,2023-08-13 16:41:38,8,26000,14,11500,14,6,433000,1995,male
11845,517,2023-09-04 19:18:38,9,27000,11,10000,3,11,191000,1995,male
11846,517,2023-09-20 17:01:38,12,30000,1,5000,9,1,275000,1995,male
11847,517,2023-10-21 15:52:38,6,25000,1,5000,9,14,295000,1995,male
11848,517,2023-11-16 06:10:38,13,31000,12,10500,8,7,321500,1995,male
11849,517,2023-12-10 06:12:38,3,20000,4,6500,8,6,199000,1995,male
11850,517,2023-12-19 09:32:38,14,32000,4,6500,9,11,359500,1995,male
11851,517,2024-01-11 03:19:38,10,28000,12,10500,7,6,259000,1995,male
11852,517,2024-01-30 16:34:38,13,31000,13,11000,11,4,385000,1995,male
11853,517,2024-02-09 12:23:38,9,27000,3,6000,11,8,345000,1995,male
11854,517,2024-03-07 22:07:38,1,23000,12,10500,13,6,362000,1995,male
11855,517,2024-03-12 16:14:38,13,31000,14,11500,12,14,533000,1995,male
11856,517,2024-04-02 17:13:38,8,26000,4,6500,5,7,175500,1995,male
11857,517,2024-04-22 06:23:38,14,32000,12,10500,10,8,404000,1995,male
11858,517,2024-04-26 15:42:38,11,29000,4,6500,4,7,161500,1995,male
11859,517,2024-05-19 05:14:38,11,29000,8,8500,7,4,237000,1995,male
11860,517,2024-06-17 05:56:38,3,20000,9,9000,2,8,112000,1995,male
11861,517,2024-07-07 16:37:38,12,30000,11,10000,6,12,300000,1995,male
11862,518,2023-03-17 19:47:37,6,25000,8,8500,9,10,310000,1991,female
11863,518,2023-03-20 10:19:37,11,29000,8,8500,7,6,254000,1991,female
11864,518,2023-04-07 10:35:37,6,25000,9,9000,2,8,122000,1991,female
11865,518,2023-04-25 06:30:37,14,32000,13,11000,7,5,279000,1991,female
11866,518,2023-05-17 09:39:37,1,23000,14,11500,9,11,333500,1991,female
11867,518,2023-05-31 13:08:37,8,26000,11,10000,6,9,246000,1991,female
11868,518,2023-06-13 11:04:37,12,30000,8,8500,12,5,402500,1991,female
11869,518,2023-07-02 15:07:37,5,22000,8,8500,3,9,142500,1991,female
11870,518,2023-07-23 19:52:37,6,25000,11,10000,4,6,160000,1991,female
11871,518,2023-07-28 14:04:37,10,28000,10,9500,6,7,234500,1991,female
11872,518,2023-08-10 09:26:37,8,26000,10,9500,7,11,286500,1991,female
11873,518,2023-08-18 07:49:37,8,26000,3,6000,6,7,198000,1991,female
11874,518,2023-08-21 16:40:37,3,20000,8,8500,9,7,239500,1991,female
11875,518,2023-08-27 03:49:37,3,20000,7,8000,7,11,228000,1991,female
11876,518,2023-09-14 03:43:37,3,20000,7,8000,7,7,196000,1991,female
11877,518,2023-09-16 17:02:37,5,22000,7,8000,6,9,204000,1991,female
11878,518,2023-10-10 15:13:37,7,24000,4,6500,11,9,322500,1991,female
11879,518,2023-10-17 05:30:37,2,21000,12,10500,10,8,294000,1991,female
11880,518,2023-11-09 00:47:37,9,27000,5,7000,9,8,299000,1991,female
11881,518,2023-12-06 20:28:37,8,26000,10,9500,7,8,258000,1991,female
